,Player,href,Height,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1320,Dennis Rodman,/players/r/rodmade01.html,6-7,1995-96,34,CHI,NBA,PF,64.0,57.0,32.6,2.3,4.8,0.48,0.0,0.4,0.111,2.2,4.3,0.516,0.485,0.9,1.7,0.528,5.6,9.3,14.9,2.5,0.6,0.4,2.2,3.1,5.5
1321,Dennis Rodman,/players/r/rodmade01.html,6-7,1996-97,35,CHI,NBA,PF,55.0,54.0,35.4,2.3,5.2,0.44799999999999995,0.1,0.3,0.263,2.2,4.9,0.461,0.456,0.9,1.6,0.568,5.8,10.2,16.1,3.1,0.6,0.3,2.0,3.1,5.7
1322,Dennis Rodman,/players/r/rodmade01.html,6-7,1997-98,36,CHI,NBA,PF,80.0,66.0,35.7,1.9,4.5,0.431,0.1,0.3,0.174,1.9,4.2,0.44799999999999995,0.436,0.8,1.4,0.55,5.3,9.8,15.0,2.9,0.6,0.2,1.8,3.0,4.7
1323,Dennis Rodman,/players/r/rodmade01.html,6-7,1998-99,37,LAL,NBA,PF,23.0,11.0,28.6,0.7,2.0,0.348,0.0,0.1,0.0,0.7,1.9,0.364,0.348,0.7,1.7,0.436,2.7,8.5,11.2,1.3,0.4,0.5,1.3,3.1,2.1
1324,Dennis Rodman,/players/r/rodmade01.html,6-7,1999-00,38,DAL,NBA,PF,12.0,12.0,32.4,1.0,2.6,0.387,0.0,0.1,0.0,1.0,2.5,0.4,0.387,0.8,1.2,0.7140000000000001,4.0,10.3,14.3,1.2,0.2,0.1,1.6,3.4,2.8
1325,Gail Goodrich,/players/g/goodrga01.html,6-1,1965-66,22,LAL,NBA,SG,65.0,,15.5,3.1,7.7,0.40399999999999997,,,,,,,,1.6,2.3,0.691,,,2.0,1.6,,,,1.6,7.8
1326,Gail Goodrich,/players/g/goodrga01.html,6-1,1966-67,23,LAL,NBA,SG,77.0,,23.1,4.6,10.1,0.45399999999999996,,,,,,,,3.3,4.4,0.7509999999999999,,,3.3,2.7,,,,2.5,12.4
1327,Gail Goodrich,/players/g/goodrga01.html,6-1,1967-68,24,LAL,NBA,SG,79.0,,26.0,5.0,10.3,0.486,,,,,,,,3.8,5.0,0.77,,,2.5,2.6,,,,2.9,13.8
1328,Gail Goodrich,/players/g/goodrga01.html,6-1,,25,PHO,NBA,PG,81.0,,40.0,8.9,21.6,0.41100000000000003,,,,,,,,6.1,8.2,0.747,,,5.4,6.4,,,,3.1,23.8
1329,Gail Goodrich,/players/g/goodrga01.html,6-1,1969-70,26,PHO,NBA,PG,81.0,,39.9,7.0,15.4,0.45399999999999996,,,,,,,,6.0,7.5,0.8079999999999999,,,4.2,7.5,,,,3.1,20.0
1330,Gail Goodrich,/players/g/goodrga01.html,6-1,1970-71,27,LAL,NBA,SG,79.0,,35.5,7.1,14.9,0.475,,,,,,,,3.3,4.3,0.77,,,3.3,4.8,,,,3.3,17.5
1331,Gail Goodrich,/players/g/goodrga01.html,6-1,,28,LAL,NBA,SG,82.0,,37.1,10.1,20.7,0.48700000000000004,,,,,,,,5.8,6.8,0.85,,,3.6,4.5,,,,2.6,25.9
1332,Gail Goodrich,/players/g/goodrga01.html,6-1,,29,LAL,NBA,SG,76.0,,35.5,9.9,21.3,0.46399999999999997,,,,,,,,4.1,4.9,0.84,,,3.5,4.4,,,,2.5,23.9
1333,Gail Goodrich,/players/g/goodrga01.html,6-1,,30,LAL,NBA,SG,82.0,,37.3,9.6,21.6,0.442,,,,,,,,6.2,7.2,0.8640000000000001,1.2,1.9,3.0,5.2,1.5,0.1,,2.8,25.3
1334,Gail Goodrich,/players/g/goodrga01.html,6-1,,31,LAL,NBA,SG,72.0,,37.1,9.1,19.8,0.45899999999999996,,,,,,,,4.4,5.3,0.841,1.3,1.7,3.0,5.8,1.4,0.1,,3.0,22.6
1335,Gail Goodrich,/players/g/goodrga01.html,6-1,1975-76,32,LAL,NBA,SG,75.0,,35.3,7.8,17.6,0.441,,,,,,,,3.9,4.6,0.847,1.3,1.6,2.9,5.6,1.6,0.2,,3.2,19.5
1336,Gail Goodrich,/players/g/goodrga01.html,6-1,1976-77,33,NOJ,NBA,SG,27.0,,22.6,5.0,11.3,0.446,,,,,,,,2.5,3.1,0.8,0.9,1.3,2.3,2.7,0.8,0.1,,1.6,12.6
1337,Gail Goodrich,/players/g/goodrga01.html,6-1,1977-78,34,NOJ,NBA,SG,81.0,,31.5,6.4,13.0,0.495,,,,,,,,3.3,4.1,0.795,0.9,1.3,2.2,4.8,1.0,0.3,2.5,2.3,16.1
1338,Gail Goodrich,/players/g/goodrga01.html,6-1,1978-79,35,NOJ,NBA,SG,74.0,,28.8,5.2,11.5,0.449,,,,,,,,2.4,2.8,0.853,0.9,1.6,2.5,4.8,1.2,0.2,2.5,2.4,12.7
1339,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2002-03,20,PHO,NBA,PF,82.0,71.0,31.3,4.8,10.1,0.47200000000000003,0.0,0.1,0.2,4.8,10.0,0.47600000000000003,0.473,3.9,5.9,0.6609999999999999,3.0,5.7,8.8,1.0,0.8,1.1,2.3,3.3,13.5
1340,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2003-04,21,PHO,NBA,PF,55.0,53.0,36.8,7.5,15.7,0.475,0.0,0.1,0.2,7.5,15.6,0.47700000000000004,0.47600000000000003,5.6,7.9,0.713,2.9,6.2,9.0,1.4,1.2,1.6,3.2,3.4,20.6
1341,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,22,PHO,NBA,C,80.0,80.0,36.1,9.3,16.7,0.5589999999999999,0.0,0.2,0.188,9.3,16.5,0.564,0.56,7.3,9.9,0.733,2.7,6.2,8.9,1.6,1.0,1.6,2.4,3.5,26.0
1342,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2005-06,23,PHO,NBA,C,3.0,3.0,16.7,3.0,9.0,0.33299999999999996,0.0,0.3,0.0,3.0,8.7,0.34600000000000003,0.33299999999999996,2.7,3.0,0.889,2.0,3.3,5.3,0.7,0.3,1.0,0.3,1.3,8.7
1343,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,24,PHO,NBA,C,82.0,78.0,32.8,7.4,12.9,0.575,0.0,0.0,0.0,7.4,12.8,0.5770000000000001,0.575,5.6,7.1,0.7809999999999999,2.7,6.9,9.6,1.0,1.0,1.3,2.8,3.6,20.4
1344,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,25,PHO,NBA,C,79.0,79.0,33.9,9.0,15.3,0.59,0.1,0.4,0.161,9.0,14.9,0.601,0.5920000000000001,7.0,8.7,0.805,2.3,6.8,9.1,1.5,0.8,2.1,2.2,3.7,25.2
1345,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,26,PHO,NBA,PF,53.0,53.0,36.8,7.6,14.1,0.539,0.1,0.1,0.429,7.6,14.0,0.54,0.541,6.1,7.3,0.835,2.2,5.9,8.1,2.0,0.9,1.1,2.8,3.1,21.4
1346,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,27,PHO,NBA,PF,82.0,82.0,34.6,8.6,15.4,0.557,0.0,0.1,0.16699999999999998,8.6,15.3,0.5589999999999999,0.557,5.9,7.7,0.7709999999999999,2.8,6.1,8.9,1.0,0.6,1.0,2.6,3.4,23.1
1347,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,,28,NYK,NBA,C,78.0,78.0,36.8,9.5,19.0,0.502,0.1,0.3,0.435,9.4,18.7,0.503,0.505,6.1,7.7,0.792,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3
1348,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2011-12,29,NYK,NBA,PF,47.0,47.0,32.8,6.7,13.9,0.483,0.1,0.4,0.23800000000000002,6.6,13.5,0.491,0.48700000000000004,4.0,5.2,0.765,2.3,5.6,7.8,1.1,0.8,1.0,2.4,2.9,17.5
1349,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2012-13,30,NYK,NBA,PF,29.0,0.0,23.5,5.3,9.2,0.5770000000000001,0.0,0.0,,5.3,9.2,0.5770000000000001,0.5770000000000001,3.6,4.5,0.8079999999999999,2.1,2.9,5.0,0.4,0.3,0.7,1.7,3.1,14.2
1350,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2013-14,31,NYK,NBA,C,65.0,21.0,22.6,4.8,8.6,0.557,0.0,0.0,,4.8,8.6,0.557,0.557,2.3,3.1,0.7390000000000001,1.7,3.2,4.9,0.5,0.4,0.6,1.4,2.4,11.9
1351,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2014-15,32,TOT,NBA,PF,59.0,15.0,21.1,4.6,8.3,0.557,0.0,0.1,0.0,4.6,8.2,0.562,0.557,2.3,3.2,0.72,1.9,3.7,5.6,0.8,0.5,0.6,1.3,2.7,11.5
1352,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2014-15,32,NYK,NBA,PF,36.0,14.0,24.0,4.7,8.6,0.5429999999999999,0.0,0.1,0.0,4.7,8.6,0.5489999999999999,0.5429999999999999,2.6,3.5,0.74,2.3,4.5,6.8,1.0,0.6,0.9,1.8,3.1,12.0
1353,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2014-15,32,DAL,NBA,PF,23.0,1.0,16.5,4.5,7.8,0.581,0.0,0.0,0.0,4.5,7.7,0.584,0.581,1.7,2.6,0.6779999999999999,1.2,2.5,3.7,0.3,0.4,0.2,0.7,2.2,10.8
1354,Amar'e Stoudemire,/players/s/stoudam01.html,6-10,2015-16,33,MIA,NBA,C,52.0,36.0,14.7,2.4,4.3,0.5660000000000001,0.0,0.0,,2.4,4.3,0.5660000000000001,0.5660000000000001,1.0,1.3,0.746,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,5.8
1355,Larry Costello,/players/c/costela01.html,6-1,1954-55,23,PHW,NBA,PG,19.0,,24.4,2.4,7.3,0.331,,,,,,,,1.4,1.7,0.813,,,2.6,4.1,,,,1.9,6.2
1356,Larry Costello,/players/c/costela01.html,6-1,1955-56,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,Larry Costello,/players/c/costela01.html,6-1,1956-57,25,PHW,NBA,PG,72.0,,29.3,,,,,,,,2.6,6.9,0.374,,,2.4,3.1,,,,0.7879999999999999,4.5,3.3,2.5,7.6
1358,Larry Costello,/players/c/costela01.html,6-1,,26,SYR,NBA,PG,72.0,,38.1,,,,,,,,5.3,12.3,0.426,,,4.4,5.3,,,,0.847,5.3,4.4,3.4,14.9
1359,Larry Costello,/players/c/costela01.html,6-1,,27,SYR,NBA,PG,70.0,,39.3,,,,,,,,5.9,13.5,0.43700000000000006,,,4.0,5.0,,,,0.802,5.2,5.4,3.8,15.8
1360,Larry Costello,/players/c/costela01.html,6-1,,28,SYR,NBA,PG,71.0,,34.8,,,,,,,,5.2,11.6,0.45299999999999996,,,3.5,4.1,,,,0.862,5.5,6.3,3.3,14.0
1361,Larry Costello,/players/c/costela01.html,6-1,,29,SYR,NBA,PG,75.0,,28.9,,,,,,,,5.4,11.3,0.48200000000000004,,,3.6,4.5,,,,0.799,3.9,5.5,3.8,14.5
1362,Larry Costello,/players/c/costela01.html,6-1,,30,SYR,NBA,PG,63.0,,29.4,,,,,,,,4.9,11.5,0.42700000000000005,,,3.9,4.7,,,,0.8370000000000001,3.9,5.7,3.5,13.8
1363,Larry Costello,/players/c/costela01.html,6-1,1962-63,31,SYR,NBA,PG,78.0,,26.5,,,,,,,,3.7,8.5,0.43200000000000005,,,3.7,4.2,,,,0.8809999999999999,3.0,4.3,3.4,11.0
1364,Larry Costello,/players/c/costela01.html,6-1,1963-64,32,PHI,NBA,PG,45.0,,25.3,,,,,,,,4.2,9.1,0.46799999999999997,,,3.3,3.8,,,,0.865,2.3,3.7,3.3,11.8
1365,Larry Costello,/players/c/costela01.html,6-1,,33,PHI,NBA,PG,64.0,,30.7,,,,,,,,4.8,10.9,0.445,,,3.8,4.3,,,,0.877,2.6,4.3,3.8,13.5
1366,Larry Costello,/players/c/costela01.html,6-1,1965-66,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,Larry Costello,/players/c/costela01.html,6-1,1966-67,35,PHI,NBA,PG,,,,,,,,49.0,,19.9,,,2.7,6.0,,,,0.444,2.4,2.7,0.902,2.1,2.9,2.9,7.8
1368,Larry Costello,/players/c/costela01.html,6-1,1967-68,36,PHI,NBA,PG,,,,,,,,28.0,,17.6,,,2.4,5.3,,,,0.45299999999999996,2.4,2.9,0.8270000000000001,1.8,2.4,2.2,7.2
1369,Mitch Richmond,/players/r/richmmi01.html,6-5,1988-89,23,GSW,NBA,SG,79.0,79.0,34.4,8.2,17.5,0.46799999999999997,0.4,1.1,0.36700000000000005,7.8,16.4,0.475,0.48,5.2,6.4,0.81,2.0,3.9,5.9,4.2,1.0,0.2,3.4,2.8,22.0
1370,Mitch Richmond,/players/r/richmmi01.html,6-5,1989-90,24,GSW,NBA,SG,78.0,78.0,35.9,8.2,16.5,0.49700000000000005,0.4,1.2,0.358,7.8,15.3,0.508,0.51,5.2,6.0,0.866,1.3,3.4,4.6,2.9,1.3,0.3,2.6,2.7,22.1
1371,Mitch Richmond,/players/r/richmmi01.html,6-5,1990-91,25,GSW,NBA,SG,77.0,77.0,39.3,9.1,18.5,0.494,0.5,1.5,0.348,8.6,17.0,0.506,0.508,5.1,6.0,0.847,1.9,4.0,5.9,3.1,1.6,0.4,3.0,2.7,23.9
1372,Mitch Richmond,/players/r/richmmi01.html,6-5,1991-92,26,SAC,NBA,SG,80.0,80.0,38.7,8.6,18.3,0.46799999999999997,1.3,3.4,0.384,7.3,15.0,0.486,0.503,4.1,5.1,0.813,0.8,3.2,4.0,5.1,1.2,0.4,3.1,2.9,22.5
1373,Mitch Richmond,/players/r/richmmi01.html,6-5,,27,SAC,NBA,SG,45.0,45.0,38.4,8.2,17.4,0.474,1.1,2.9,0.369,7.2,14.5,0.495,0.505,4.4,5.2,0.845,0.4,3.0,3.4,4.9,1.2,0.2,2.9,3.0,21.9
1374,Mitch Richmond,/players/r/richmmi01.html,6-5,,28,SAC,NBA,SG,78.0,78.0,37.1,8.1,18.3,0.445,1.6,4.0,0.40700000000000003,6.5,14.3,0.455,0.489,5.5,6.6,0.8340000000000001,0.9,2.8,3.7,4.0,1.3,0.2,2.8,2.7,23.4
1375,Mitch Richmond,/players/r/richmmi01.html,6-5,,29,SAC,NBA,SG,82.0,82.0,38.7,8.1,18.3,0.446,1.9,5.2,0.368,6.2,13.1,0.47700000000000004,0.498,4.6,5.4,0.843,0.8,3.5,4.4,3.8,1.1,0.4,2.9,2.8,22.8
1376,Mitch Richmond,/players/r/richmmi01.html,6-5,,30,SAC,NBA,SG,81.0,81.0,36.4,7.5,16.9,0.447,2.8,6.4,0.43700000000000006,4.8,10.5,0.45299999999999996,0.529,5.2,6.1,0.866,0.7,2.7,3.3,3.1,1.5,0.2,2.7,2.9,23.1
1377,Mitch Richmond,/players/r/richmmi01.html,6-5,,31,SAC,NBA,SG,81.0,81.0,38.6,8.9,19.5,0.45399999999999996,2.5,5.9,0.428,6.3,13.6,0.466,0.519,5.6,6.6,0.861,0.7,3.2,3.9,4.2,1.5,0.3,2.9,2.6,25.9
1378,Mitch Richmond,/players/r/richmmi01.html,6-5,,32,SAC,NBA,SG,70.0,70.0,36.7,7.8,17.4,0.445,1.9,4.8,0.389,5.9,12.7,0.466,0.498,5.8,6.7,0.8640000000000001,0.7,2.6,3.3,4.0,1.3,0.2,2.6,2.2,23.2
1379,Mitch Richmond,/players/r/richmmi01.html,6-5,1998-99,33,WAS,NBA,SG,50.0,50.0,38.2,6.6,16.1,0.41200000000000003,1.4,4.4,0.317,5.2,11.6,0.44799999999999995,0.456,5.0,5.9,0.857,0.6,2.8,3.4,2.4,1.3,0.2,2.7,2.4,19.7
1380,Mitch Richmond,/players/r/richmmi01.html,6-5,1999-00,34,WAS,NBA,SG,74.0,69.0,32.4,6.0,14.2,0.426,1.3,3.3,0.386,4.8,10.9,0.43799999999999994,0.47,4.0,4.6,0.8759999999999999,0.5,2.4,2.9,2.5,1.5,0.2,2.1,2.6,17.4
1381,Mitch Richmond,/players/r/richmmi01.html,6-5,2000-01,35,WAS,NBA,SG,37.0,30.0,32.9,5.5,13.6,0.40700000000000003,1.2,3.6,0.33799999999999997,4.3,10.0,0.431,0.451,3.9,4.3,0.894,0.4,2.5,2.9,3.0,1.2,0.2,2.3,2.3,16.2
1382,Mitch Richmond,/players/r/richmmi01.html,6-5,2001-02,36,LAL,NBA,SG,64.0,2.0,11.1,1.6,3.9,0.405,0.3,1.0,0.29,1.3,2.9,0.44299999999999995,0.441,0.7,0.7,0.955,0.2,1.3,1.5,0.9,0.3,0.1,0.6,1.0,4.1
1383,Andy Phillip,/players/p/phillan01.html,6-2,1947-48,25,CHS,BAA,,32.0,,,4.5,13.3,0.336,,,,,,,,1.9,3.2,0.583,,,,2.3,,,,2.3,10.8
1384,Andy Phillip,/players/p/phillan01.html,6-2,1948-49,26,CHS,BAA,,60.0,,,4.8,13.6,0.348,,,,,,,,2.5,3.7,0.6759999999999999,,,,5.3,,,,3.4,12.0
1385,Andy Phillip,/players/p/phillan01.html,6-2,1949-50,27,CHS,NBA,,65.0,,,4.4,12.5,0.349,,,,,,,,2.9,4.2,0.7040000000000001,,,,5.8,,,,3.2,11.7
1386,Andy Phillip,/players/p/phillan01.html,6-2,,28,PHW,NBA,,66.0,,,4.2,10.5,0.39899999999999997,,,,,,,,2.9,3.8,0.7509999999999999,,,6.8,6.3,,,,3.3,11.2
1387,Andy Phillip,/players/p/phillan01.html,6-2,,29,PHW,NBA,SG,66.0,,44.4,4.2,11.5,0.366,,,,,,,,3.5,4.7,0.753,,,6.6,8.2,,,,3.3,12.0
1388,Andy Phillip,/players/p/phillan01.html,6-2,,30,TOT,NBA,,70.0,,38.4,3.6,9.0,0.397,,,,,,,,3.2,4.3,0.738,,,5.2,5.7,,,,3.3,10.3
1389,Andy Phillip,/players/p/phillan01.html,6-2,1952-53,30,PHW,NBA,,13.0,,41.8,3.7,9.5,0.387,,,,,,,,4.5,5.8,0.763,,,,8.5,,,,3.7,11.8
1390,Andy Phillip,/players/p/phillan01.html,6-2,1952-53,30,FTW,NBA,,57.0,,37.7,3.5,8.9,0.4,,,,,,,,2.9,3.9,0.7290000000000001,,,,5.0,,,,3.2,10.0
1391,Andy Phillip,/players/p/phillan01.html,6-2,,31,FTW,NBA,PG,71.0,,38.1,3.6,9.6,0.375,,,,,,,,3.4,4.6,0.73,,,3.7,6.3,,,,2.9,10.6
1392,Andy Phillip,/players/p/phillan01.html,6-2,,32,FTW,NBA,PG,64.0,,36.4,3.2,8.5,0.371,,,,,,,,3.3,4.8,0.6920000000000001,,,4.5,7.7,,,,2.6,9.6
1393,Andy Phillip,/players/p/phillan01.html,6-2,1955-56,33,FTW,NBA,PG,70.0,,29.7,2.1,5.8,0.365,,,,,,,,1.6,2.8,0.563,,,3.7,5.9,,,,2.2,5.8
1394,Andy Phillip,/players/p/phillan01.html,6-2,1956-57,34,BOS,NBA,PG,67.0,,22.0,1.6,4.1,0.379,,,,,,,,1.3,2.0,0.642,,,2.7,2.5,,,,1.8,4.4
1395,Andy Phillip,/players/p/phillan01.html,6-2,1957-58,35,BOS,NBA,PG,70.0,,16.6,1.4,3.9,0.355,,,,,,,,0.6,1.0,0.5920000000000001,,,2.3,1.7,,,,1.7,3.4
1396,Nate Thurmond,/players/t/thurmna01.html,6-11,1963-64,22,SFW,NBA,PF,76.0,,25.9,2.9,7.3,0.395,,,,,,,,1.3,2.3,0.5489999999999999,,,10.4,1.1,,,,2.4,7.0
1397,Nate Thurmond,/players/t/thurmna01.html,6-11,,23,SFW,NBA,PF,77.0,,41.2,6.7,16.1,0.419,,,,,,,,3.1,4.6,0.6579999999999999,,,18.1,2.0,,,,3.0,16.5
1398,Nate Thurmond,/players/t/thurmna01.html,6-11,,24,SFW,NBA,C,73.0,,39.6,6.2,15.3,0.406,,,,,,,,3.8,5.9,0.654,,,18.0,1.5,,,,3.1,16.3
1399,Nate Thurmond,/players/t/thurmna01.html,6-11,,25,SFW,NBA,C,65.0,,42.5,7.2,16.4,0.43700000000000006,,,,,,,,4.3,6.8,0.629,,,21.3,2.6,,,,2.8,18.7
1400,Nate Thurmond,/players/t/thurmna01.html,6-11,,26,SFW,NBA,C,51.0,,43.6,7.5,18.2,0.41100000000000003,,,,,,,,5.5,8.6,0.644,,,22.0,4.2,,,,2.7,20.5
1401,Nate Thurmond,/players/t/thurmna01.html,6-11,1968-69,27,SFW,NBA,C,71.0,,45.2,8.0,19.6,0.41,,,,,,,,5.4,8.7,0.615,,,19.7,3.6,,,,2.4,21.5
1402,Nate Thurmond,/players/t/thurmna01.html,6-11,,28,SFW,NBA,C,43.0,,44.6,7.9,19.2,0.414,,,,,,,,6.1,8.0,0.754,,,17.7,3.5,,,,2.6,21.9
1403,Nate Thurmond,/players/t/thurmna01.html,6-11,1970-71,29,SFW,NBA,C,82.0,,40.9,7.6,17.1,0.445,,,,,,,,4.8,6.6,0.73,,,13.8,3.1,,,,2.3,20.0
1404,Nate Thurmond,/players/t/thurmna01.html,6-11,1971-72,30,GSW,NBA,C,78.0,,43.1,8.1,18.6,0.43200000000000005,,,,,,,,5.3,7.2,0.743,,,16.1,2.9,,,,2.7,21.4
1405,Nate Thurmond,/players/t/thurmna01.html,6-11,,31,GSW,NBA,C,79.0,,43.3,6.5,14.7,0.446,,,,,,,,4.0,5.6,0.718,,,17.1,3.5,,,,3.0,17.1
1406,Nate Thurmond,/players/t/thurmna01.html,6-11,,32,GSW,NBA,C,62.0,,39.7,5.0,11.2,0.444,,,,,,,,3.1,4.6,0.6659999999999999,4.0,10.1,14.2,2.7,0.7,2.9,,2.9,13.0
1407,Nate Thurmond,/players/t/thurmna01.html,6-11,1974-75,33,CHI,NBA,C,80.0,,34.5,3.1,8.6,0.364,,,,,,,,1.7,2.8,0.589,3.2,8.1,11.3,4.1,0.6,2.4,,3.4,7.9
1408,Nate Thurmond,/players/t/thurmna01.html,6-11,1975-76,34,TOT,NBA,C,78.0,,17.9,1.8,4.3,0.42100000000000004,,,,,,,,0.8,1.6,0.504,1.5,3.8,5.3,1.2,0.3,1.3,,2.1,4.4
1409,Nate Thurmond,/players/t/thurmna01.html,6-11,1975-76,34,CHI,NBA,C,13.0,,20.0,1.5,3.5,0.444,,,,,,,,0.6,1.4,0.444,1.1,4.4,5.5,2.0,0.3,0.9,,1.2,3.7
1410,Nate Thurmond,/players/t/thurmna01.html,6-11,1975-76,34,CLE,NBA,C,65.0,,17.4,1.9,4.5,0.418,,,,,,,,0.8,1.6,0.514,1.6,3.7,5.3,1.0,0.3,1.3,,2.2,4.6
1411,Nate Thurmond,/players/t/thurmna01.html,6-11,1976-77,35,CLE,NBA,C,49.0,,20.3,2.0,5.0,0.40700000000000003,,,,,,,,1.4,2.2,0.642,2.5,5.2,7.6,1.7,0.3,1.7,,2.6,5.5
1412,Artis Gilmore,/players/g/gilmoar01.html,7-2,,22,KEN,ABA,C,84.0,,43.6,9.6,16.0,0.598,0.0,0.0,,9.6,16.0,0.598,0.598,4.7,7.2,0.6459999999999999,5.0,12.7,17.8,2.7,,5.0,4.0,3.3,23.8
1413,Artis Gilmore,/players/g/gilmoar01.html,7-2,,23,KEN,ABA,C,84.0,,41.7,8.2,14.6,0.5589999999999999,0.0,0.0,0.5,8.2,14.6,0.56,0.56,4.4,6.8,0.643,5.3,12.2,17.6,3.5,,3.1,3.4,3.6,20.8
1414,Artis Gilmore,/players/g/gilmoar01.html,7-2,,24,KEN,ABA,C,84.0,,41.7,7.4,15.0,0.493,0.0,0.0,0.0,7.4,15.0,0.494,0.493,3.9,5.8,0.667,5.7,12.6,18.3,3.9,0.7,3.4,3.8,3.6,18.7
1415,Artis Gilmore,/players/g/gilmoar01.html,7-2,,25,KEN,ABA,C,84.0,,41.6,9.3,16.1,0.58,0.0,0.0,0.5,9.3,16.1,0.58,0.581,4.9,7.0,0.696,5.1,11.1,16.2,2.5,0.8,3.1,4.1,3.8,23.6
1416,Artis Gilmore,/players/g/gilmoar01.html,7-2,,26,KEN,ABA,C,84.0,,39.1,9.2,16.7,0.552,0.0,0.0,,9.2,16.7,0.552,0.552,6.2,9.1,0.682,4.8,10.7,15.5,2.5,0.7,2.4,3.5,4.1,24.6
1417,Artis Gilmore,/players/g/gilmoar01.html,7-2,1976-77,27,CHI,NBA,C,82.0,,35.1,7.0,13.3,0.522,,,,7.0,13.3,0.522,0.522,4.7,7.1,0.66,3.8,9.2,13.0,2.4,0.5,2.5,,3.2,18.6
1418,Artis Gilmore,/players/g/gilmoar01.html,7-2,,28,CHI,NBA,C,82.0,,37.4,8.6,15.4,0.5589999999999999,,,,8.6,15.4,0.5589999999999999,0.5589999999999999,5.7,8.2,0.7040000000000001,3.9,9.2,13.1,3.2,0.5,2.2,4.5,3.2,22.9
1419,Artis Gilmore,/players/g/gilmoar01.html,7-2,,29,CHI,NBA,C,82.0,,39.8,9.2,16.0,0.575,,,,9.2,16.0,0.575,0.575,5.3,7.2,0.7390000000000001,3.6,9.1,12.7,3.3,0.6,1.9,3.8,3.4,23.7
1420,Artis Gilmore,/players/g/gilmoar01.html,7-2,1979-80,30,CHI,NBA,C,48.0,,32.7,6.4,10.7,0.595,0.0,0.0,,6.4,10.7,0.595,0.595,5.1,7.2,0.7120000000000001,2.3,6.8,9.0,2.8,0.6,1.2,2.8,3.5,17.8
1421,Artis Gilmore,/players/g/gilmoar01.html,7-2,,31,CHI,NBA,C,82.0,,34.5,6.7,10.0,0.67,0.0,0.0,,6.7,10.0,0.67,0.67,4.6,6.5,0.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9
1422,Artis Gilmore,/players/g/gilmoar01.html,7-2,,32,CHI,NBA,C,82.0,82.0,34.1,6.7,10.2,0.652,0.0,0.0,1.0,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5
1423,Artis Gilmore,/players/g/gilmoar01.html,7-2,,33,SAS,NBA,C,82.0,82.0,34.1,6.8,10.8,0.626,0.0,0.1,0.0,6.8,10.8,0.63,0.626,4.5,6.0,0.74,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0
1424,Artis Gilmore,/players/g/gilmoar01.html,7-2,1983-84,34,SAS,NBA,C,64.0,59.0,31.8,5.5,8.7,0.631,0.0,0.0,0.0,5.5,8.6,0.635,0.631,4.4,6.1,0.718,3.3,7.0,10.3,1.1,0.6,2.1,2.3,3.6,15.3
1425,Artis Gilmore,/players/g/gilmoar01.html,7-2,1984-85,35,SAS,NBA,C,81.0,81.0,34.0,6.6,10.5,0.623,0.0,0.0,0.0,6.6,10.5,0.624,0.623,6.0,8.0,0.7490000000000001,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1
1426,Artis Gilmore,/players/g/gilmoar01.html,7-2,,36,SAS,NBA,C,71.0,71.0,33.7,6.0,9.6,0.618,0.0,0.0,0.0,6.0,9.6,0.619,0.618,4.8,6.8,0.701,2.3,6.1,8.5,1.4,0.5,1.5,2.6,3.4,16.7
1427,Artis Gilmore,/players/g/gilmoar01.html,7-2,1986-87,37,SAS,NBA,C,82.0,74.0,29.3,4.2,7.1,0.597,0.0,0.0,,4.2,7.1,0.597,0.597,3.0,4.3,0.68,2.3,4.8,7.1,1.8,0.5,1.2,2.2,2.9,11.4
